date,a00,a02,a05,a10,a15,a30,a45,a60,t00,t02,t05,t10,t15,t30,t45,t60,tsum
20100918,731835,6361,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100919,735354,3943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100920,730440,6090,2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100921,722431,15184,1682,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20100922,714082,19502,5713,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20100923,712604,19292,7401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100924,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100925,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20100926,727007,12290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100927,714850,11093,13354,0,0,0,0,0,1,1,3,0,0,0,0,0,5
20100928,732635,3864,2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100929,733435,2743,3119,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20100930,729372,2487,7438,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20101001,738006,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101002,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101003,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101004,737897,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101005,736102,3195,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20101006,723909,8877,6511,0,0,0,0,0,0,0,7,0,0,0,0,0,7
20101007,735281,4016,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20101008,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101009,735455,3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101010,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101011,731165,8132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101012,735667,3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101013,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101014,738499,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101015,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101016,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101017,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101018,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20101019,737853,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101020,736903,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101021,726154,13143,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
20101022,722531,10293,6473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101023,701680,20373,17244,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20101024,698017,18822,22458,0,0,0,0,0,4,10,7,0,0,0,0,0,21
20101025,701112,18765,19420,0,0,0,0,0,1,2,0,0,0,0,0,0,3
20101026,670407,22742,33433,4494,8221,0,0,0,1,13,23,9,14,0,0,0,60
20101027,718957,7756,9861,2723,0,0,0,0,0,0,3,6,0,0,0,0,9
20101028,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101029,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101030,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101031,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101101,729277,10020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101102,737730,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101103,739297,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20101104,731757,7540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101105,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101106,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101107,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101108,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101109,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101110,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101111,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101112,735547,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101113,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101114,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101115,730219,3480,5598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101116,715732,18273,5292,0,0,0,0,0,2,1,0,0,0,0,0,0,3
20101117,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101118,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101119,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101120,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101121,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101122,720535,12336,6426,0,0,0,0,0,0,0,6,0,0,0,0,0,6
20101123,739297,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20101124,725272,6295,5390,2340,0,0,0,0,0,0,0,3,0,0,0,0,3
20101125,724819,11895,2583,0,0,0,0,0,7,1,0,0,0,0,0,0,8
20101126,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101127,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101128,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101129,715846,6222,12764,4465,0,0,0,0,1,0,7,14,0,0,0,0,22
20101130,710329,6489,18284,4195,0,0,0,0,2,0,7,0,0,0,0,0,9
20101201,736945,2352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20101202,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101203,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101204,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101205,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101206,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101207,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101208,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101209,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101210,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101211,728640,8273,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101212,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101213,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101214,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20101215,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101216,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101217,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101218,734585,4712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101219,738410,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101220,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101221,737880,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101222,734979,4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101223,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101224,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101225,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101226,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101227,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101228,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101229,735876,3421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101230,734337,4960,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
20101231,708957,8626,21714,0,0,0,0,0,4,3,30,0,0,0,0,0,37
20110101,733496,3460,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110102,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110103,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110104,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110105,735992,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110106,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110107,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110108,737942,1355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20110109,737617,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110110,738392,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110111,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110112,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110113,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110114,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110115,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110116,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110117,735309,2002,1986,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20110118,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110119,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110120,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110121,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110122,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110123,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110124,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110125,731126,2707,5464,0,0,0,0,0,0,0,7,0,0,0,0,0,7
20110126,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110127,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110128,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110129,734840,4457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110130,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110131,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110201,721389,7550,10358,0,0,0,0,0,2,0,1,0,0,0,0,0,3
20110202,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110203,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110204,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110205,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110206,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110207,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110208,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110209,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110210,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110211,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110212,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110213,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110214,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110215,737111,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110216,736297,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110217,737696,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110218,738036,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110219,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110220,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110221,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110222,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110223,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110224,709283,9326,8040,5796,6852,0,0,0,0,0,1,5,7,0,0,0,13
20110225,733957,5340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110226,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110227,700342,10768,18309,5826,4052,0,0,0,2,3,26,6,0,0,0,0,37
20110228,714815,8379,13518,2585,0,0,0,0,1,0,5,6,0,0,0,0,12
20110301,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110302,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110303,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110304,731858,7439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110305,729043,3938,6316,0,0,0,0,0,4,0,3,0,0,0,0,0,7
20110306,734602,4695,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
20110307,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110308,714982,8377,10179,3245,2514,0,0,0,0,0,2,2,6,0,0,0,10
20110309,726039,8225,5033,0,0,0,0,0,7,2,1,0,0,0,0,0,10
20110310,729387,5626,4284,0,0,0,0,0,1,1,1,0,0,0,0,0,3
20110311,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110312,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110313,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110314,737378,1919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110315,729770,9527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110316,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110317,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110318,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110319,734919,4378,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20110320,736506,2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110321,734293,5004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110322,722599,6524,6936,3238,0,0,0,0,0,0,1,8,0,0,0,0,9
20110323,714889,11471,12937,0,0,0,0,0,1,0,4,0,0,0,0,0,5
20110324,736579,2718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110325,730330,6055,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110326,719406,8257,5819,2993,2822,0,0,0,0,2,3,2,1,0,0,0,8
20110327,729215,7032,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110328,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110329,720910,7166,11221,0,0,0,0,0,0,0,3,0,0,0,0,0,3
20110330,728463,4551,6283,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20110331,734283,770,4244,0,0,0,0,0,0,2,7,0,0,0,0,0,9
20110401,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110402,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110403,716201,13954,7068,2074,0,0,0,0,0,0,0,0,0,0,0,0,0
20110404,689554,35418,14325,0,0,0,0,0,12,16,20,0,0,0,0,0,48
20110405,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110406,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110407,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110408,712514,15969,10814,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20110409,706594,19540,10787,2376,0,0,0,0,0,0,7,20,0,0,0,0,27
20110410,688153,23887,14952,4369,7936,0,0,0,0,4,1,0,15,0,0,0,20
20110411,692687,18884,25315,2411,0,0,0,0,0,0,1,0,0,0,0,0,1
20110412,735693,3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110413,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110414,711500,9096,7510,4824,6367,0,0,0,1,1,3,8,43,0,0,0,56
20110415,696634,10967,19018,7519,5159,0,0,0,0,0,5,7,63,0,0,0,75
20110416,719369,5235,4661,2713,5719,1600,0,0,0,0,9,2,28,18,0,0,57
20110417,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110418,731054,8243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110419,696634,18712,15650,8301,0,0,0,0,1,4,20,55,0,0,0,0,80
20110420,719192,20105,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
20110421,729296,7082,2919,0,0,0,0,0,5,0,0,0,0,0,0,0,5
20110422,712767,10260,12107,4163,0,0,0,0,0,1,17,5,0,0,0,0,23
20110423,719400,13095,6802,0,0,0,0,0,0,4,7,0,0,0,0,0,11
20110424,711389,19521,8387,0,0,0,0,0,1,7,3,0,0,0,0,0,11
20110425,700615,15195,9601,5565,8321,0,0,0,6,1,8,12,25,0,0,0,52
20110426,679816,17704,27582,4123,5188,4884,0,0,4,4,64,20,23,12,0,0,127
20110427,665731,12703,37466,10336,8625,3042,1394,0,0,1,47,20,46,60,17,0,191
20110428,719170,9610,8034,2483,0,0,0,0,2,1,10,3,0,0,0,0,16
20110429,737808,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110430,728303,6831,4163,0,0,0,0,0,0,1,2,0,0,0,0,0,3
20110501,727685,7768,2655,1189,0,0,0,0,1,0,0,0,0,0,0,0,1
20110502,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110503,728118,7402,3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110504,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110505,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110506,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110507,733901,2827,2569,0,0,0,0,0,0,0,2,0,0,0,0,0,2
20110508,723421,11057,4819,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20110509,714532,24765,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
20110510,713842,17240,8215,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20110511,683374,30836,19034,6053,0,0,0,0,2,7,6,1,0,0,0,0,16
20110512,709488,21703,8106,0,0,0,0,0,0,3,0,0,0,0,0,0,3
20110513,727678,11619,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
20110514,736904,2393,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
20110515,734083,5214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110516,736135,3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110517,722425,12446,4426,0,0,0,0,0,0,2,2,0,0,0,0,0,4
20110518,713273,22568,3456,0,0,0,0,0,0,3,0,0,0,0,0,0,3
20110519,719867,14842,2599,1989,0,0,0,0,1,5,0,5,0,0,0,0,11
20110520,697403,36565,5329,0,0,0,0,0,1,1,4,0,0,0,0,0,6
20110521,702882,26569,9846,0,0,0,0,0,2,8,8,0,0,0,0,0,18
20110522,665307,19667,34093,11395,8835,0,0,0,1,0,6,35,12,0,0,0,54
20110523,667728,52906,14493,4170,0,0,0,0,1,10,6,2,0,0,0,0,19
20110524,656964,58518,8585,3330,5108,3708,3084,0,0,3,4,2,21,8,13,0,51
20110525,670353,32657,13636,7271,7467,7913,0,0,3,15,16,6,17,36,0,0,93
20110526,690575,38600,7089,3033,0,0,0,0,0,7,6,1,0,0,0,0,14
20110527,726653,12644,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
20110528,718877,18236,2184,0,0,0,0,0,1,1,0,0,0,0,0,0,2
20110529,719567,15827,3903,0,0,0,0,0,0,1,3,0,0,0,0,0,4
20110530,713160,15337,5483,5317,0,0,0,0,1,0,3,12,0,0,0,0,16
20110531,715196,13889,10212,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20110601,713887,14884,10526,0,0,0,0,0,2,4,6,0,0,0,0,0,12
20110602,718663,14673,5961,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20110603,720160,12002,7135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110604,714375,24922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110605,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110606,706043,23403,9851,0,0,0,0,0,0,0,2,0,0,0,0,0,2
20110607,725740,9611,3946,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110608,693010,30653,15634,0,0,0,0,0,0,0,3,0,0,0,0,0,3
20110609,710677,20837,7783,0,0,0,0,0,1,1,1,0,0,0,0,0,3
20110610,736209,3088,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110611,716475,15305,7517,0,0,0,0,0,0,1,7,0,0,0,0,0,8
20110612,720970,15075,3252,0,0,0,0,0,4,6,2,0,0,0,0,0,12
20110613,707697,25584,6016,0,0,0,0,0,1,2,0,0,0,0,0,0,3
20110614,725670,9281,4346,0,0,0,0,0,4,0,1,0,0,0,0,0,5
20110615,729303,9994,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
20110616,724236,11860,3201,0,0,0,0,0,1,1,0,0,0,0,0,0,2
20110617,699583,39021,693,0,0,0,0,0,0,2,0,0,0,0,0,0,2
20110618,683108,56189,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17
20110619,660518,60397,11423,6959,0,0,0,0,2,3,0,5,0,0,0,0,10
20110620,679704,39942,14513,5138,0,0,0,0,12,8,7,10,0,0,0,0,37
20110621,716019,20392,2886,0,0,0,0,0,2,3,4,0,0,0,0,0,9
20110622,713691,25606,0,0,0,0,0,0,2,6,0,0,0,0,0,0,8
20110623,706867,32430,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
20110624,715661,20694,2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110625,714204,21149,3944,0,0,0,0,0,5,0,0,0,0,0,0,0,5
20110626,695976,19531,11028,7462,5300,0,0,0,0,0,4,1,2,0,0,0,7
20110627,678680,40152,20465,0,0,0,0,0,0,1,2,0,0,0,0,0,3
20110628,729934,9363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110629,739297,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20110630,729536,6684,3077,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20110701,731829,7468,0,0,0,0,0,0,1,7,0,0,0,0,0,0,8
20110702,720457,16011,2829,0,0,0,0,0,1,0,6,0,0,0,0,0,7
20110703,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110704,730318,8979,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
20110705,723076,16221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110706,719758,19539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20110707,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110708,697810,32787,8700,0,0,0,0,0,0,0,6,0,0,0,0,0,6
20110709,727791,11506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110710,719804,13207,6286,0,0,0,0,0,1,1,9,0,0,0,0,0,11
20110711,727618,7794,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110712,735830,3467,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20110713,737285,2012,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
20110714,720246,11914,7137,0,0,0,0,0,2,1,0,0,0,0,0,0,3
20110715,722385,16912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110716,735415,1973,1909,0,0,0,0,0,4,2,4,0,0,0,0,0,10
20110717,704368,29086,5843,0,0,0,0,0,0,3,6,0,0,0,0,0,9
20110718,699574,37037,2686,0,0,0,0,0,1,0,1,0,0,0,0,0,2
20110719,718820,20477,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
20110720,729751,9546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110721,725032,11863,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110722,715026,19761,4510,0,0,0,0,0,0,0,5,0,0,0,0,0,5
20110723,723515,8826,6956,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110724,739297,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
20110725,731448,7849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110726,704155,24822,5898,4422,0,0,0,0,5,0,0,3,0,0,0,0,8
20110727,718020,17728,3549,0,0,0,0,0,0,0,2,0,0,0,0,0,2
20110728,727051,12246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110729,729536,7354,2407,0,0,0,0,0,1,2,3,0,0,0,0,0,6
20110730,720134,10313,8850,0,0,0,0,0,0,0,3,0,0,0,0,0,3
20110731,723768,9857,5672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110801,711950,15882,8030,3435,0,0,0,0,0,0,0,0,0,0,0,0,0
20110802,717770,14633,6894,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110803,731493,7804,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110804,735590,3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110805,728104,11193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110806,728658,10639,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20110807,731762,7535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110808,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110809,722548,10880,5869,0,0,0,0,0,3,1,0,0,0,0,0,0,4
20110810,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110811,722256,11161,5880,0,0,0,0,0,1,0,7,0,0,0,0,0,8
20110812,715810,23487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110813,729683,9614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110814,726058,13239,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
20110815,734388,4909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110816,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110817,732387,4545,2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110818,725691,9638,3968,0,0,0,0,0,3,0,3,0,0,0,0,0,6
20110819,735608,3689,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
20110820,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20110821,729468,6690,3139,0,0,0,0,0,1,1,0,0,0,0,0,0,2
20110822,734034,5263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110823,731338,3090,4869,0,0,0,0,0,2,0,2,0,0,0,0,0,4
20110824,728457,7132,3708,0,0,0,0,0,2,1,0,0,0,0,0,0,3
20110825,735064,4233,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
20110826,737578,797,922,0,0,0,0,0,1,2,1,0,0,0,0,0,4
20110827,735096,1589,2612,0,0,0,0,0,0,0,6,0,0,0,0,0,6
20110828,733566,5731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110829,734089,3333,1875,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20110830,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
